PARROQUIA,CANTON,PROVINCIA,PRECIPITACION_ANUAL_MM,ALTITUD_MEDIA_M,PENDIENTE_PCT,DISTANCIA_AGUA_KM,DENSIDAD_POBLACIONAL,AREA_URBANIZADA_PCT,RIESGO_INUNDACION,RIESGO_NUM,KEY,POB_TOTAL,POB_HOMBRES,POB_MUJERES,POB_EDAD_MEDIA,POB_MENORES_15,POB_MAYORES_65,POB_PCT_HOMBRES,POB_PCT_MUJERES,POB_PCT_MENORES_15,POB_PCT_MAYORES_65,HOG_TOTAL,HOG_AGUA_PUBLICA,HOG_ALCANTARILLADO,HOG_ELECTRICIDAD,HOG_HACINAMIENTO,HOG_PCT_AGUA,HOG_PCT_ALCANTARILLADO,HOG_PCT_ELECTRICIDAD,VIV_TOTAL,VIV_CASA,VIV_PARED_BUENA,VIV_TECHO_BUENO,VIV_PISO_BUENO,VIV_TOTPER_MEDIA,VIV_TOTDOR_MEDIA,VIV_PCT_CASA,VIV_PCT_PARED_BUENA,VIV_PCT_TECHO_BUENO,VIV_PCT_PISO_BUENO,VIV_PERS_POR_DORM,EMI_TOTAL,MAATE_CONCESIONES,MAATE_CAUDAL_TOTAL,MAATE_CAUDAL_MEDIO
LA UNIÓN,QUININDÉ,ESMERALDAS,2222.2,19.0,2.53,1.0,22.5,3.2,Medio,1,La Unión|Quinindé,19924.0,10314.0,9610.0,25.71717526601084,7425.0,1076.0,51.7667135113431,48.233286488656894,37.26661312989359,5.400521983537442,4990.0,1965.0,3542.0,422.0,1.2845691382765532,39.37875751503006,70.9819639278557,8.45691382765531,4963.0,440.0,1849.0,3567.0,1800.0,3.266229508196721,1.9093290348579488,8.865605480556116,37.255692121700584,71.87185170259923,36.268386056820475,1.7106687472752562,186.0,,,
LA UNIÓN,QUININDÉ,ESMERALDAS,2119.8,17.7,2.75,0.71,83.1,7.8,Medio,1,La Unión|Quinindé,19924.0,10314.0,9610.0,25.71717526601084,7425.0,1076.0,51.7667135113431,48.233286488656894,37.26661312989359,5.400521983537442,4990.0,1965.0,3542.0,422.0,1.2845691382765532,39.37875751503006,70.9819639278557,8.45691382765531,4963.0,440.0,1849.0,3567.0,1800.0,3.266229508196721,1.9093290348579488,8.865605480556116,37.255692121700584,71.87185170259923,36.268386056820475,1.7106687472752562,186.0,,,
SAN LORENZO,SAN LORENZO,ESMERALDAS,2217.6,21.3,1.6,0.18,106.0,12.7,Medio,1,San Lorenzo|San Lorenzo,25096.0,12462.0,12634.0,23.955132291998726,9990.0,944.0,49.65731590691744,50.34268409308257,39.80714058017214,3.761555626394644,5727.0,2162.0,4223.0,695.0,1.2072638379605378,37.75100401606426,73.73843198882486,12.13549851580234,5689.0,447.0,2106.0,3979.0,2289.0,3.7184768113794635,2.008437335208297,7.857268412726313,37.01880822640183,69.94199332044296,40.23554227456495,1.8514278470101317,315.0,,,
SAN LORENZO,SAN LORENZO,ESMERALDAS,2409.7,15.7,2.11,0.36,91.6,12.6,Alto,2,San Lorenzo|San Lorenzo,25096.0,12462.0,12634.0,23.955132291998726,9990.0,944.0,49.65731590691744,50.34268409308257,39.80714058017214,3.761555626394644,5727.0,2162.0,4223.0,695.0,1.2072638379605378,37.75100401606426,73.73843198882486,12.13549851580234,5689.0,447.0,2106.0,3979.0,2289.0,3.7184768113794635,2.008437335208297,7.857268412726313,37.01880822640183,69.94199332044296,40.23554227456495,1.8514278470101317,315.0,,,
SAN LORENZO,SAN LORENZO,ESMERALDAS,2240.5,15.5,1.19,0.23,117.9,6.3,Alto,2,San Lorenzo|San Lorenzo,25096.0,12462.0,12634.0,23.955132291998726,9990.0,944.0,49.65731590691744,50.34268409308257,39.80714058017214,3.761555626394644,5727.0,2162.0,4223.0,695.0,1.2072638379605378,37.75100401606426,73.73843198882486,12.13549851580234,5689.0,447.0,2106.0,3979.0,2289.0,3.7184768113794635,2.008437335208297,7.857268412726313,37.01880822640183,69.94199332044296,40.23554227456495,1.8514278470101317,315.0,,,
SAN LORENZO,SAN LORENZO,ESMERALDAS,2369.6,16.0,0.7,0.38,91.5,15.3,Alto,2,San Lorenzo|San Lorenzo,25096.0,12462.0,12634.0,23.955132291998726,9990.0,944.0,49.65731590691744,50.34268409308257,39.80714058017214,3.761555626394644,5727.0,2162.0,4223.0,695.0,1.2072638379605378,37.75100401606426,73.73843198882486,12.13549851580234,5689.0,447.0,2106.0,3979.0,2289.0,3.7184768113794635,2.008437335208297,7.857268412726313,37.01880822640183,69.94199332044296,40.23554227456495,1.8514278470101317,315.0,,,
SAN LORENZO,SAN LORENZO,ESMERALDAS,2277.3,26.2,1.94,0.33,43.7,9.4,Alto,2,San Lorenzo|San Lorenzo,25096.0,12462.0,12634.0,23.955132291998726,9990.0,944.0,49.65731590691744,50.34268409308257,39.80714058017214,3.761555626394644,5727.0,2162.0,4223.0,695.0,1.2072638379605378,37.75100401606426,73.73843198882486,12.13549851580234,5689.0,447.0,2106.0,3979.0,2289.0,3.7184768113794635,2.008437335208297,7.857268412726313,37.01880822640183,69.94199332044296,40.23554227456495,1.8514278470101317,315.0,,,
ALTO TAMBO,SAN LORENZO,ESMERALDAS,2045.0,25.3,4.42,1.36,5.6,0.0,Bajo,0,Alto Tambo|San Lorenzo,1871.0,1001.0,870.0,22.562800641368252,856.0,84.0,53.500801710315336,46.499198289684664,45.75093532870123,4.489577765900588,368.0,283.0,227.0,9.0,1.247282608695652,76.90217391304348,61.684782608695656,2.4456521739130435,368.0,4.0,109.0,59.0,113.0,3.7345309381237524,1.9728260869565217,1.0869565217391304,29.6195652173913,16.032608695652172,30.706521739130434,1.8929853791040507,6.0,,,
ALTO TAMBO,SAN LORENZO,ESMERALDAS,1978.9,15.7,3.84,1.4,47.5,4.7,Bajo,0,Alto Tambo|San Lorenzo,1871.0,1001.0,870.0,22.562800641368252,856.0,84.0,53.500801710315336,46.499198289684664,45.75093532870123,4.489577765900588,368.0,283.0,227.0,9.0,1.247282608695652,76.90217391304348,61.684782608695656,2.4456521739130435,368.0,4.0,109.0,59.0,113.0,3.7345309381237524,1.9728260869565217,1.0869565217391304,29.6195652173913,16.032608695652172,30.706521739130434,1.8929853791040507,6.0,,,
ALTO TAMBO,SAN LORENZO,ESMERALDAS,2156.0,12.1,3.22,1.93,5.0,1.2,Bajo,0,Alto Tambo|San Lorenzo,1871.0,1001.0,870.0,22.562800641368252,856.0,84.0,53.500801710315336,46.499198289684664,45.75093532870123,4.489577765900588,368.0,283.0,227.0,9.0,1.247282608695652,76.90217391304348,61.684782608695656,2.4456521739130435,368.0,4.0,109.0,59.0,113.0,3.7345309381237524,1.9728260869565217,1.0869565217391304,29.6195652173913,16.032608695652172,30.706521739130434,1.8929853791040507,6.0,,,
ALTO TAMBO,SAN LORENZO,ESMERALDAS,2126.5,17.5,3.6,1.73,49.8,0.7,Bajo,0,Alto Tambo|San Lorenzo,1871.0,1001.0,870.0,22.562800641368252,856.0,84.0,53.500801710315336,46.499198289684664,45.75093532870123,4.489577765900588,368.0,283.0,227.0,9.0,1.247282608695652,76.90217391304348,61.684782608695656,2.4456521739130435,368.0,4.0,109.0,59.0,113.0,3.7345309381237524,1.9728260869565217,1.0869565217391304,29.6195652173913,16.032608695652172,30.706521739130434,1.8929853791040507,6.0,,,
ALTO TAMBO,SAN LORENZO,ESMERALDAS,2082.1,18.2,4.13,1.4,24.1,0.3,Bajo,0,Alto Tambo|San Lorenzo,1871.0,1001.0,870.0,22.562800641368252,856.0,84.0,53.500801710315336,46.499198289684664,45.75093532870123,4.489577765900588,368.0,283.0,227.0,9.0,1.247282608695652,76.90217391304348,61.684782608695656,2.4456521739130435,368.0,4.0,109.0,59.0,113.0,3.7345309381237524,1.9728260869565217,1.0869565217391304,29.6195652173913,16.032608695652172,30.706521739130434,1.8929853791040507,6.0,,,
ANCÓN,SAN LORENZO,ESMERALDAS,2314.1,12.0,0.97,0.1,67.4,13.8,Alto,2,Ancón|San Lorenzo,1814.0,901.0,913.0,23.00606394707828,827.0,84.0,49.66923925027563,50.33076074972437,45.58985667034179,4.630650496141125,404.0,248.0,161.0,9.0,1.2376237623762376,61.386138613861384,39.851485148514854,2.2277227722772275,400.0,0.0,73.0,51.0,64.0,3.7096114519427403,1.915,0.0,18.25,12.75,16.0,1.937133917463572,5.0,,,
ANCÓN,SAN LORENZO,ESMERALDAS,2340.6,17.5,1.46,0.22,67.7,10.7,Alto,2,Ancón|San Lorenzo,1814.0,901.0,913.0,23.00606394707828,827.0,84.0,49.66923925027563,50.33076074972437,45.58985667034179,4.630650496141125,404.0,248.0,161.0,9.0,1.2376237623762376,61.386138613861384,39.851485148514854,2.2277227722772275,400.0,0.0,73.0,51.0,64.0,3.7096114519427403,1.915,0.0,18.25,12.75,16.0,1.937133917463572,5.0,,,
ANCÓN,SAN LORENZO,ESMERALDAS,2263.6,17.7,1.3,0.52,53.6,8.4,Alto,2,Ancón|San Lorenzo,1814.0,901.0,913.0,23.00606394707828,827.0,84.0,49.66923925027563,50.33076074972437,45.58985667034179,4.630650496141125,404.0,248.0,161.0,9.0,1.2376237623762376,61.386138613861384,39.851485148514854,2.2277227722772275,400.0,0.0,73.0,51.0,64.0,3.7096114519427403,1.915,0.0,18.25,12.75,16.0,1.937133917463572,5.0,,,
ANCÓN,SAN LORENZO,ESMERALDAS,2309.6,20.6,2.49,0.25,87.7,8.9,Alto,2,Ancón|San Lorenzo,1814.0,901.0,913.0,23.00606394707828,827.0,84.0,49.66923925027563,50.33076074972437,45.58985667034179,4.630650496141125,404.0,248.0,161.0,9.0,1.2376237623762376,61.386138613861384,39.851485148514854,2.2277227722772275,400.0,0.0,73.0,51.0,64.0,3.7096114519427403,1.915,0.0,18.25,12.75,16.0,1.937133917463572,5.0,,,
ANCÓN,SAN LORENZO,ESMERALDAS,2306.3,20.3,1.43,0.5,53.3,3.7,Alto,2,Ancón|San Lorenzo,1814.0,901.0,913.0,23.00606394707828,827.0,84.0,49.66923925027563,50.33076074972437,45.58985667034179,4.630650496141125,404.0,248.0,161.0,9.0,1.2376237623762376,61.386138613861384,39.851485148514854,2.2277227722772275,400.0,0.0,73.0,51.0,64.0,3.7096114519427403,1.915,0.0,18.25,12.75,16.0,1.937133917463572,5.0,,,
CALDERÓN,SAN LORENZO,ESMERALDAS,2317.9,17.4,0.89,0.37,85.5,11.2,Alto,2,Calderón|San Lorenzo,628.0,330.0,298.0,22.977707006369428,273.0,30.0,52.547770700636946,47.452229299363054,43.47133757961784,4.777070063694268,146.0,65.0,94.0,5.0,1.273972602739726,44.52054794520548,64.38356164383562,3.4246575342465753,145.0,9.0,55.0,54.0,48.0,3.6511627906976742,2.089655172413793,6.206896551724138,37.93103448275862,37.24137931034483,33.10344827586207,1.7472561209609332,6.0,,,
CALDERÓN,SAN LORENZO,ESMERALDAS,2303.2,15.7,2.39,0.18,68.5,5.2,Alto,2,Calderón|San Lorenzo,628.0,330.0,298.0,22.977707006369428,273.0,30.0,52.547770700636946,47.452229299363054,43.47133757961784,4.777070063694268,146.0,65.0,94.0,5.0,1.273972602739726,44.52054794520548,64.38356164383562,3.4246575342465753,145.0,9.0,55.0,54.0,48.0,3.6511627906976742,2.089655172413793,6.206896551724138,37.93103448275862,37.24137931034483,33.10344827586207,1.7472561209609332,6.0,,,
CALDERÓN,SAN LORENZO,ESMERALDAS,2356.7,17.4,1.79,0.13,77.5,15.7,Alto,2,Calderón|San Lorenzo,628.0,330.0,298.0,22.977707006369428,273.0,30.0,52.547770700636946,47.452229299363054,43.47133757961784,4.777070063694268,146.0,65.0,94.0,5.0,1.273972602739726,44.52054794520548,64.38356164383562,3.4246575342465753,145.0,9.0,55.0,54.0,48.0,3.6511627906976742,2.089655172413793,6.206896551724138,37.93103448275862,37.24137931034483,33.10344827586207,1.7472561209609332,6.0,,,
CALDERÓN,SAN LORENZO,ESMERALDAS,2249.1,17.7,0.72,0.22,60.4,4.0,Alto,2,Calderón|San Lorenzo,628.0,330.0,298.0,22.977707006369428,273.0,30.0,52.547770700636946,47.452229299363054,43.47133757961784,4.777070063694268,146.0,65.0,94.0,5.0,1.273972602739726,44.52054794520548,64.38356164383562,3.4246575342465753,145.0,9.0,55.0,54.0,48.0,3.6511627906976742,2.089655172413793,6.206896551724138,37.93103448275862,37.24137931034483,33.10344827586207,1.7472561209609332,6.0,,,
CALDERÓN,SAN LORENZO,ESMERALDAS,2408.1,12.0,1.97,0.16,43.7,12.0,Alto,2,Calderón|San Lorenzo,628.0,330.0,298.0,22.977707006369428,273.0,30.0,52.547770700636946,47.452229299363054,43.47133757961784,4.777070063694268,146.0,65.0,94.0,5.0,1.273972602739726,44.52054794520548,64.38356164383562,3.4246575342465753,145.0,9.0,55.0,54.0,48.0,3.6511627906976742,2.089655172413793,6.206896551724138,37.93103448275862,37.24137931034483,33.10344827586207,1.7472561209609332,6.0,,,
CARONDELET,SAN LORENZO,ESMERALDAS,2093.2,11.6,3.14,1.7,22.3,7.7,Bajo,0,Carondelet|San Lorenzo,1730.0,898.0,832.0,21.603468208092487,813.0,55.0,51.907514450867055,48.092485549132945,46.994219653179194,3.1791907514450863,342.0,264.0,190.0,5.0,1.3304093567251463,77.19298245614034,55.55555555555556,1.461988304093567,341.0,3.0,90.0,80.0,75.0,3.940774487471526,1.718475073313783,0.8797653958944283,26.392961876832842,23.46041055718475,21.994134897360702,2.2931810584091985,18.0,,,
CARONDELET,SAN LORENZO,ESMERALDAS,1981.4,16.9,3.55,1.81,39.7,9.5,Bajo,0,Carondelet|San Lorenzo,1730.0,898.0,832.0,21.603468208092487,813.0,55.0,51.907514450867055,48.092485549132945,46.994219653179194,3.1791907514450863,342.0,264.0,190.0,5.0,1.3304093567251463,77.19298245614034,55.55555555555556,1.461988304093567,341.0,3.0,90.0,80.0,75.0,3.940774487471526,1.718475073313783,0.8797653958944283,26.392961876832842,23.46041055718475,21.994134897360702,2.2931810584091985,18.0,,,
CARONDELET,SAN LORENZO,ESMERALDAS,2166.7,19.9,3.8,1.65,5.0,0.6,Medio,1,Carondelet|San Lorenzo,1730.0,898.0,832.0,21.603468208092487,813.0,55.0,51.907514450867055,48.092485549132945,46.994219653179194,3.1791907514450863,342.0,264.0,190.0,5.0,1.3304093567251463,77.19298245614034,55.55555555555556,1.461988304093567,341.0,3.0,90.0,80.0,75.0,3.940774487471526,1.718475073313783,0.8797653958944283,26.392961876832842,23.46041055718475,21.994134897360702,2.2931810584091985,18.0,,,
CARONDELET,SAN LORENZO,ESMERALDAS,2026.6,17.4,3.79,1.62,24.2,2.5,Bajo,0,Carondelet|San Lorenzo,1730.0,898.0,832.0,21.603468208092487,813.0,55.0,51.907514450867055,48.092485549132945,46.994219653179194,3.1791907514450863,342.0,264.0,190.0,5.0,1.3304093567251463,77.19298245614034,55.55555555555556,1.461988304093567,341.0,3.0,90.0,80.0,75.0,3.940774487471526,1.718475073313783,0.8797653958944283,26.392961876832842,23.46041055718475,21.994134897360702,2.2931810584091985,18.0,,,
CARONDELET,SAN LORENZO,ESMERALDAS,2102.0,20.7,3.09,1.28,41.7,2.8,Bajo,0,Carondelet|San Lorenzo,1730.0,898.0,832.0,21.603468208092487,813.0,55.0,51.907514450867055,48.092485549132945,46.994219653179194,3.1791907514450863,342.0,264.0,190.0,5.0,1.3304093567251463,77.19298245614034,55.55555555555556,1.461988304093567,341.0,3.0,90.0,80.0,75.0,3.940774487471526,1.718475073313783,0.8797653958944283,26.392961876832842,23.46041055718475,21.994134897360702,2.2931810584091985,18.0,,,
5 DE JUNIO,SAN LORENZO,ESMERALDAS,2114.1,17.3,4.02,1.31,5.0,7.3,Bajo,0,5 De Junio|San Lorenzo,416.0,219.0,197.0,27.71875,142.0,32.0,52.644230769230774,47.355769230769226,34.13461538461539,7.6923076923076925,110.0,75.0,74.0,2.0,1.1,68.18181818181817,67.27272727272727,1.8181818181818181,110.0,0.0,33.0,30.0,26.0,2.8689655172413793,2.5545454545454547,0.0,30.0,27.27272727272727,23.636363636363637,1.1230825868204688,,,,
5 DE JUNIO,SAN LORENZO,ESMERALDAS,2079.4,20.8,4.21,1.6,22.0,2.2,Bajo,0,5 De Junio|San Lorenzo,416.0,219.0,197.0,27.71875,142.0,32.0,52.644230769230774,47.355769230769226,34.13461538461539,7.6923076923076925,110.0,75.0,74.0,2.0,1.1,68.18181818181817,67.27272727272727,1.8181818181818181,110.0,0.0,33.0,30.0,26.0,2.8689655172413793,2.5545454545454547,0.0,30.0,27.27272727272727,23.636363636363637,1.1230825868204688,,,,
5 DE JUNIO,SAN LORENZO,ESMERALDAS,2124.3,26.1,3.37,1.45,22.7,0.0,Bajo,0,5 De Junio|San Lorenzo,416.0,219.0,197.0,27.71875,142.0,32.0,52.644230769230774,47.355769230769226,34.13461538461539,7.6923076923076925,110.0,75.0,74.0,2.0,1.1,68.18181818181817,67.27272727272727,1.8181818181818181,110.0,0.0,33.0,30.0,26.0,2.8689655172413793,2.5545454545454547,0.0,30.0,27.27272727272727,23.636363636363637,1.1230825868204688,,,,
5 DE JUNIO,SAN LORENZO,ESMERALDAS,2148.7,16.4,3.56,1.88,61.9,5.1,Bajo,0,5 De Junio|San Lorenzo,416.0,219.0,197.0,27.71875,142.0,32.0,52.644230769230774,47.355769230769226,34.13461538461539,7.6923076923076925,110.0,75.0,74.0,2.0,1.1,68.18181818181817,67.27272727272727,1.8181818181818181,110.0,0.0,33.0,30.0,26.0,2.8689655172413793,2.5545454545454547,0.0,30.0,27.27272727272727,23.636363636363637,1.1230825868204688,,,,
5 DE JUNIO,SAN LORENZO,ESMERALDAS,2111.9,20.9,4.03,1.71,32.7,7.1,Medio,1,5 De Junio|San Lorenzo,416.0,219.0,197.0,27.71875,142.0,32.0,52.644230769230774,47.355769230769226,34.13461538461539,7.6923076923076925,110.0,75.0,74.0,2.0,1.1,68.18181818181817,67.27272727272727,1.8181818181818181,110.0,0.0,33.0,30.0,26.0,2.8689655172413793,2.5545454545454547,0.0,30.0,27.27272727272727,23.636363636363637,1.1230825868204688,,,,
CONCEPCIÓN,SAN LORENZO,ESMERALDAS,2281.9,16.7,1.47,0.29,93.1,11.3,Alto,2,Concepción|San Lorenzo,2354.0,1244.0,1110.0,24.719201359388276,987.0,134.0,52.84621920135939,47.15378079864061,41.928632115548005,5.692438402718777,552.0,336.0,358.0,9.0,1.1268115942028984,60.86956521739131,64.85507246376811,1.6304347826086956,549.0,21.0,167.0,211.0,155.0,3.446559297218155,2.3060109289617485,3.825136612021858,30.418943533697636,38.43351548269581,28.233151183970858,1.4945979890780152,8.0,,,
CONCEPCIÓN,SAN LORENZO,ESMERALDAS,2406.6,23.7,1.46,0.61,64.4,9.4,Alto,2,Concepción|San Lorenzo,2354.0,1244.0,1110.0,24.719201359388276,987.0,134.0,52.84621920135939,47.15378079864061,41.928632115548005,5.692438402718777,552.0,336.0,358.0,9.0,1.1268115942028984,60.86956521739131,64.85507246376811,1.6304347826086956,549.0,21.0,167.0,211.0,155.0,3.446559297218155,2.3060109289617485,3.825136612021858,30.418943533697636,38.43351548269581,28.233151183970858,1.4945979890780152,8.0,,,
CONCEPCIÓN,SAN LORENZO,ESMERALDAS,2350.3,16.0,2.53,0.55,94.2,5.2,Alto,2,Concepción|San Lorenzo,2354.0,1244.0,1110.0,24.719201359388276,987.0,134.0,52.84621920135939,47.15378079864061,41.928632115548005,5.692438402718777,552.0,336.0,358.0,9.0,1.1268115942028984,60.86956521739131,64.85507246376811,1.6304347826086956,549.0,21.0,167.0,211.0,155.0,3.446559297218155,2.3060109289617485,3.825136612021858,30.418943533697636,38.43351548269581,28.233151183970858,1.4945979890780152,8.0,,,
CONCEPCIÓN,SAN LORENZO,ESMERALDAS,2295.8,21.3,1.25,0.27,92.2,5.4,Alto,2,Concepción|San Lorenzo,2354.0,1244.0,1110.0,24.719201359388276,987.0,134.0,52.84621920135939,47.15378079864061,41.928632115548005,5.692438402718777,552.0,336.0,358.0,9.0,1.1268115942028984,60.86956521739131,64.85507246376811,1.6304347826086956,549.0,21.0,167.0,211.0,155.0,3.446559297218155,2.3060109289617485,3.825136612021858,30.418943533697636,38.43351548269581,28.233151183970858,1.4945979890780152,8.0,,,
CONCEPCIÓN,SAN LORENZO,ESMERALDAS,2207.7,19.9,1.32,0.32,91.5,13.1,Alto,2,Concepción|San Lorenzo,2354.0,1244.0,1110.0,24.719201359388276,987.0,134.0,52.84621920135939,47.15378079864061,41.928632115548005,5.692438402718777,552.0,336.0,358.0,9.0,1.1268115942028984,60.86956521739131,64.85507246376811,1.6304347826086956,549.0,21.0,167.0,211.0,155.0,3.446559297218155,2.3060109289617485,3.825136612021858,30.418943533697636,38.43351548269581,28.233151183970858,1.4945979890780152,8.0,,,
MATAJE,SAN LORENZO,ESMERALDAS,2021.9,18.9,3.21,1.56,5.4,0.7,Bajo,0,Mataje|San Lorenzo,1475.0,786.0,689.0,22.886101694915254,583.0,53.0,53.288135593220346,46.71186440677966,39.52542372881356,3.593220338983051,311.0,206.0,112.0,3.0,1.234726688102894,66.2379421221865,36.01286173633441,0.964630225080386,310.0,21.0,103.0,51.0,95.0,4.351032448377581,1.403225806451613,6.774193548387098,33.225806451612904,16.451612903225808,30.64516129032258,3.1007357678093106,6.0,,,
MATAJE,SAN LORENZO,ESMERALDAS,2199.0,17.6,3.77,1.5,7.4,4.7,Bajo,0,Mataje|San Lorenzo,1475.0,786.0,689.0,22.886101694915254,583.0,53.0,53.288135593220346,46.71186440677966,39.52542372881356,3.593220338983051,311.0,206.0,112.0,3.0,1.234726688102894,66.2379421221865,36.01286173633441,0.964630225080386,310.0,21.0,103.0,51.0,95.0,4.351032448377581,1.403225806451613,6.774193548387098,33.225806451612904,16.451612903225808,30.64516129032258,3.1007357678093106,6.0,,,
MATAJE,SAN LORENZO,ESMERALDAS,2043.5,13.4,3.96,1.48,23.2,0.4,Bajo,0,Mataje|San Lorenzo,1475.0,786.0,689.0,22.886101694915254,583.0,53.0,53.288135593220346,46.71186440677966,39.52542372881356,3.593220338983051,311.0,206.0,112.0,3.0,1.234726688102894,66.2379421221865,36.01286173633441,0.964630225080386,310.0,21.0,103.0,51.0,95.0,4.351032448377581,1.403225806451613,6.774193548387098,33.225806451612904,16.451612903225808,30.64516129032258,3.1007357678093106,6.0,,,
MATAJE,SAN LORENZO,ESMERALDAS,2158.2,20.7,3.74,1.6,5.0,0.7,Bajo,0,Mataje|San Lorenzo,1475.0,786.0,689.0,22.886101694915254,583.0,53.0,53.288135593220346,46.71186440677966,39.52542372881356,3.593220338983051,311.0,206.0,112.0,3.0,1.234726688102894,66.2379421221865,36.01286173633441,0.964630225080386,310.0,21.0,103.0,51.0,95.0,4.351032448377581,1.403225806451613,6.774193548387098,33.225806451612904,16.451612903225808,30.64516129032258,3.1007357678093106,6.0,,,
MATAJE,SAN LORENZO,ESMERALDAS,2039.8,18.7,3.53,1.45,48.8,0.0,Bajo,0,Mataje|San Lorenzo,1475.0,786.0,689.0,22.886101694915254,583.0,53.0,53.288135593220346,46.71186440677966,39.52542372881356,3.593220338983051,311.0,206.0,112.0,3.0,1.234726688102894,66.2379421221865,36.01286173633441,0.964630225080386,310.0,21.0,103.0,51.0,95.0,4.351032448377581,1.403225806451613,6.774193548387098,33.225806451612904,16.451612903225808,30.64516129032258,3.1007357678093106,6.0,,,
SAN JAVIER DE CACHAVÍ,SAN LORENZO,ESMERALDAS,2066.5,20.5,4.55,1.64,45.1,6.1,Bajo,0,San Javier De Cachaví|San Lorenzo,664.0,343.0,321.0,24.512048192771083,272.0,32.0,51.6566265060241,48.3433734939759,40.963855421686745,4.819277108433735,153.0,113.0,73.0,4.0,1.2287581699346406,73.8562091503268,47.712418300653596,2.6143790849673203,153.0,3.0,35.0,71.0,41.0,3.4764397905759163,2.045751633986928,1.9607843137254901,22.875816993464053,46.40522875816993,26.797385620915033,1.699345967917301,4.0,,,
SAN JAVIER DE CACHAVÍ,SAN LORENZO,ESMERALDAS,2073.4,17.4,3.46,1.59,43.1,4.8,Bajo,0,San Javier De Cachaví|San Lorenzo,664.0,343.0,321.0,24.512048192771083,272.0,32.0,51.6566265060241,48.3433734939759,40.963855421686745,4.819277108433735,153.0,113.0,73.0,4.0,1.2287581699346406,73.8562091503268,47.712418300653596,2.6143790849673203,153.0,3.0,35.0,71.0,41.0,3.4764397905759163,2.045751633986928,1.9607843137254901,22.875816993464053,46.40522875816993,26.797385620915033,1.699345967917301,4.0,,,
SAN JAVIER DE CACHAVÍ,SAN LORENZO,ESMERALDAS,2058.2,16.8,3.95,1.68,36.2,0.5,Bajo,0,San Javier De Cachaví|San Lorenzo,664.0,343.0,321.0,24.512048192771083,272.0,32.0,51.6566265060241,48.3433734939759,40.963855421686745,4.819277108433735,153.0,113.0,73.0,4.0,1.2287581699346406,73.8562091503268,47.712418300653596,2.6143790849673203,153.0,3.0,35.0,71.0,41.0,3.4764397905759163,2.045751633986928,1.9607843137254901,22.875816993464053,46.40522875816993,26.797385620915033,1.699345967917301,4.0,,,
SAN JAVIER DE CACHAVÍ,SAN LORENZO,ESMERALDAS,2118.6,26.1,4.25,1.39,31.5,0.0,Bajo,0,San Javier De Cachaví|San Lorenzo,664.0,343.0,321.0,24.512048192771083,272.0,32.0,51.6566265060241,48.3433734939759,40.963855421686745,4.819277108433735,153.0,113.0,73.0,4.0,1.2287581699346406,73.8562091503268,47.712418300653596,2.6143790849673203,153.0,3.0,35.0,71.0,41.0,3.4764397905759163,2.045751633986928,1.9607843137254901,22.875816993464053,46.40522875816993,26.797385620915033,1.699345967917301,4.0,,,
SAN JAVIER DE CACHAVÍ,SAN LORENZO,ESMERALDAS,2054.8,20.3,4.52,1.38,13.4,1.7,Bajo,0,San Javier De Cachaví|San Lorenzo,664.0,343.0,321.0,24.512048192771083,272.0,32.0,51.6566265060241,48.3433734939759,40.963855421686745,4.819277108433735,153.0,113.0,73.0,4.0,1.2287581699346406,73.8562091503268,47.712418300653596,2.6143790849673203,153.0,3.0,35.0,71.0,41.0,3.4764397905759163,2.045751633986928,1.9607843137254901,22.875816993464053,46.40522875816993,26.797385620915033,1.699345967917301,4.0,,,
SANTA RITA,SAN LORENZO,ESMERALDAS,2069.0,23.4,4.37,1.87,39.8,1.8,Bajo,0,Santa Rita|San Lorenzo,1639.0,837.0,802.0,23.805979255643685,713.0,83.0,51.06772422208664,48.93227577791336,43.50213544844417,5.064063453325198,369.0,287.0,244.0,9.0,1.132791327913279,77.77777777777779,66.12466124661248,2.4390243902439024,369.0,4.0,108.0,212.0,118.0,3.811627906976744,2.037940379403794,1.084010840108401,29.268292682926827,57.45257452574526,31.978319783197833,1.8703333745670458,13.0,,,
SANTA RITA,SAN LORENZO,ESMERALDAS,2140.6,25.0,3.5,1.82,40.7,3.4,Bajo,0,Santa Rita|San Lorenzo,1639.0,837.0,802.0,23.805979255643685,713.0,83.0,51.06772422208664,48.93227577791336,43.50213544844417,5.064063453325198,369.0,287.0,244.0,9.0,1.132791327913279,77.77777777777779,66.12466124661248,2.4390243902439024,369.0,4.0,108.0,212.0,118.0,3.811627906976744,2.037940379403794,1.084010840108401,29.268292682926827,57.45257452574526,31.978319783197833,1.8703333745670458,13.0,,,
SANTA RITA,SAN LORENZO,ESMERALDAS,2094.0,23.1,3.82,1.6,5.0,7.9,Bajo,0,Santa Rita|San Lorenzo,1639.0,837.0,802.0,23.805979255643685,713.0,83.0,51.06772422208664,48.93227577791336,43.50213544844417,5.064063453325198,369.0,287.0,244.0,9.0,1.132791327913279,77.77777777777779,66.12466124661248,2.4390243902439024,369.0,4.0,108.0,212.0,118.0,3.811627906976744,2.037940379403794,1.084010840108401,29.268292682926827,57.45257452574526,31.978319783197833,1.8703333745670458,13.0,,,
